,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession,is_retracted,retraction_detection_date_utc,name_state_x,date,File Name,Genotype,"Genotype List Used, >=98.0%",Genotype Sample Title List,Genotype Percent Match List,Genotype Mismatch List,Genotype Average Depth of Coverage List,name_state_y,Geo_Location,Collection_Date_Specific
3026,SRR31016585,WGS,148.38,75515759,PRJNA1102327,SAMN44308648,Viral,23401357,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403853,USA,North America,USA,Cattle,NextSeq 2000,24-028489-001,24-028489-001,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-028489-001,SRP503016,H5N1,milk,SRS22925491,False,,USA,2025-05-09_10-46-36,SRR31016585.fa,B3.13,"PB1:am4, PB2:am2.2, NS:am1.1, PA:ea1, MP:ea1, HA:ea1, NA:ea1, NP:am8","am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:HA, ea1:22-003707-003:NA, am8:23-032005-001:NP","99.47%, 98.64%, 99.17%, 98.98%, 98.98%, 98.59%, 98.86%, 99.06%","12, 31, 7, 22, 10, 24, 16, 14",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-09-17
3027,SRR31016586,WGS,147.16,30338738,PRJNA1102327,SAMN44308624,Viral,9912341,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403852,USA,North America,USA,Cattle,Illumina iSeq 100,24-028356-003,24-028356-003,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-028356-003,SRP503016,H5N1,"Milk, Bulk Tank",SRS22925490,False,,USA,2025-05-09_10-48-54,SRR31016586.fa,B3.13,"MP:ea1, PB1:am4, NP:am8, HA:ea1, NS:am1.1, PA:ea1, PB2:am2.2, NA:ea1","ea1:22-003707-003:MP, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA","98.88%, 99.43%, 99.13%, 98.59%, 99.17%, 99.07%, 98.68%, 98.94%","11, 13, 13, 24, 7, 20, 30, 15",Ran on FASTA - No Coverage Report,USA,USA,2024-09-26
3028,SRR31016586,WGS,147.16,30338738,PRJNA1102327,SAMN44308624,Viral,9912341,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403852,USA,North America,USA,Cattle,Illumina iSeq 100,24-028356-003,24-028356-003,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-028356-003,SRP503016,H5N1,"Milk, Bulk Tank",SRS22925490,False,,USA,2025-05-09_10-48-54,SRR31016586.fa,B3.13,"MP:ea1, PB1:am4, NP:am8, HA:ea1, NS:am1.1, PA:ea1, PB2:am2.2, NA:ea1","ea1:22-003707-003:MP, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA","98.88%, 99.43%, 99.13%, 98.59%, 99.17%, 99.07%, 98.68%, 98.94%","11, 13, 13, 24, 7, 20, 30, 15",Ran on FASTA - No Coverage Report,ID,USA-ID,2024-09-26
3029,SRR31016587,WGS,146.59,41905210,PRJNA1102327,SAMN44308623,Viral,13577918,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403851,USA,North America,USA,Cattle,Illumina iSeq 100,24-028356-002,24-028356-002,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-028356-002,SRP503016,H5N1,milk,SRS22925489,False,,USA,2025-05-09_10-46-09,SRR31016587.fa,B3.13,"NA:ea1, PB2:am2.2, HA:ea1, PB1:am4, NP:am8, PA:ea1, NS:am1.1, MP:ea1","ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP","98.94%, 98.73%, 98.65%, 99.47%, 99.13%, 99.12%, 99.17%, 98.88%","15, 29, 23, 12, 13, 19, 7, 11",Ran on FASTA - No Coverage Report,USA,USA,2024-09-26
3030,SRR31016587,WGS,146.59,41905210,PRJNA1102327,SAMN44308623,Viral,13577918,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403851,USA,North America,USA,Cattle,Illumina iSeq 100,24-028356-002,24-028356-002,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-028356-002,SRP503016,H5N1,milk,SRS22925489,False,,USA,2025-05-09_10-46-09,SRR31016587.fa,B3.13,"NA:ea1, PB2:am2.2, HA:ea1, PB1:am4, NP:am8, PA:ea1, NS:am1.1, MP:ea1","ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP","98.94%, 98.73%, 98.65%, 99.47%, 99.13%, 99.12%, 99.17%, 98.88%","15, 29, 23, 12, 13, 19, 7, 11",Ran on FASTA - No Coverage Report,ID,USA-ID,2024-09-26
3031,SRR31016588,WGS,148.25,71914791,PRJNA1102327,SAMN44308638,Viral,22280682,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403850,USA,North America,USA,Cattle,NextSeq 2000,24-027475-001,24-027475-001,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-027475-001,SRP503016,H5N1,milk,SRS22925488,False,,USA,2025-05-09_10-49-23,SRR31016588.fa,B3.13,"PA:ea1, MP:ea1, NS:am1.1, NP:am8, PB2:am2.2, PB1:am4, NA:ea1, HA:ea1","ea1:22-003707-003:PA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:HA","99.02%, 98.98%, 99.17%, 99.00%, 98.68%, 99.51%, 98.86%, 98.53%","21, 10, 7, 15, 30, 11, 16, 25",Ran on FASTA - No Coverage Report,USA,USA,2024-09-16
3032,SRR31016588,WGS,148.25,71914791,PRJNA1102327,SAMN44308638,Viral,22280682,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403850,USA,North America,USA,Cattle,NextSeq 2000,24-027475-001,24-027475-001,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-027475-001,SRP503016,H5N1,milk,SRS22925488,False,,USA,2025-05-09_10-49-23,SRR31016588.fa,B3.13,"PA:ea1, MP:ea1, NS:am1.1, NP:am8, PB2:am2.2, PB1:am4, NA:ea1, HA:ea1","ea1:22-003707-003:PA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:HA","99.02%, 98.98%, 99.17%, 99.00%, 98.68%, 99.51%, 98.86%, 98.53%","21, 10, 7, 15, 30, 11, 16, 25",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-09-16
3033,SRR31016589,WGS,148.59,82996891,PRJNA1102327,SAMN44308636,Viral,25932984,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403849,USA,North America,USA,Cattle,NextSeq 2000,24-027459-002,24-027459-002,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-027459-002,SRP503016,H5N1,milk,SRS22925487,False,,USA,2025-05-09_10-49-22,SRR31016589.fa,B3.13,"HA:ea1, PB1:am4, PA:ea1, NP:am8, NS:am1.1, PB2:am2.2, NA:ea1, MP:ea1","ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:PA, am8:23-032005-001:NP, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA, ea1:22-003707-003:MP","98.53%, 99.52%, 99.07%, 99.00%, 99.17%, 98.68%, 98.86%, 98.98%","25, 11, 20, 15, 7, 30, 16, 10",Ran on FASTA - No Coverage Report,USA,USA,2024-09-16
3034,SRR31016589,WGS,148.59,82996891,PRJNA1102327,SAMN44308636,Viral,25932984,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26403849,USA,North America,USA,Cattle,NextSeq 2000,24-027459-002,24-027459-002,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-18,2024-04-20T18:12:00Z,1,24-027459-002,SRP503016,H5N1,milk,SRS22925487,False,,USA,2025-05-09_10-49-22,SRR31016589.fa,B3.13,"HA:ea1, PB1:am4, PA:ea1, NP:am8, NS:am1.1, PB2:am2.2, NA:ea1, MP:ea1","ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:PA, am8:23-032005-001:NP, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA, ea1:22-003707-003:MP","98.53%, 99.52%, 99.07%, 99.00%, 99.17%, 98.68%, 98.86%, 98.98%","25, 11, 20, 15, 7, 30, 16, 10",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-09-16
3035,SRR31062724,WGS,144.99,152532384,PRJNA1102327,SAMN44366287,Viral,54221510,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447017,USA,North America,USA,CATTLE,NextSeq 2000,24-029374-002,24-029374-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029374-002,SRP503016,H5N1,milk,SRS22963030,False,,USA,2025-05-09_10-49-22,SRR31062724.fa,B3.13,"PA:ea1, MP:ea1, HA:ea1, NP:am8, PB2:am2.2, NS:am1.1, PB1:am4, NA:ea1","ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:HA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:NA","98.88%, 98.98%, 98.36%, 99.06%, 98.68%, 99.17%, 99.52%, 98.94%","24, 10, 28, 14, 30, 7, 11, 15",Ran on FASTA - No Coverage Report,USA,USA,2024-10-01
3036,SRR31062724,WGS,144.99,152532384,PRJNA1102327,SAMN44366287,Viral,54221510,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447017,USA,North America,USA,CATTLE,NextSeq 2000,24-029374-002,24-029374-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029374-002,SRP503016,H5N1,milk,SRS22963030,False,,USA,2025-05-09_10-49-22,SRR31062724.fa,B3.13,"PA:ea1, MP:ea1, HA:ea1, NP:am8, PB2:am2.2, NS:am1.1, PB1:am4, NA:ea1","ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:HA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:NA","98.88%, 98.98%, 98.36%, 99.06%, 98.68%, 99.17%, 99.52%, 98.94%","24, 10, 28, 14, 30, 7, 11, 15",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-01
3037,SRR31062725,WGS,145.73,113375333,PRJNA1102327,SAMN44366286,Viral,40387400,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447016,USA,North America,USA,CATTLE,NextSeq 2000,24-029374-001,24-029374-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029374-001,SRP503016,H5N1,milk,SRS22963029,False,,USA,2025-05-09_10-49-22,SRR31062725.fa,B3.13,"MP:ea1, NA:ea1, NS:am1.1, PA:ea1, HA:ea1, NP:am8, PB1:am4, PB2:am2.2","ea1:22-003707-003:MP, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am8:23-032005-001:NP, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2","98.98%, 98.94%, 99.17%, 98.98%, 98.47%, 99.06%, 99.52%, 98.68%","10, 15, 7, 22, 26, 14, 11, 30",Ran on FASTA - No Coverage Report,USA,USA,2024-10-01
3038,SRR31062725,WGS,145.73,113375333,PRJNA1102327,SAMN44366286,Viral,40387400,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447016,USA,North America,USA,CATTLE,NextSeq 2000,24-029374-001,24-029374-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029374-001,SRP503016,H5N1,milk,SRS22963029,False,,USA,2025-05-09_10-49-22,SRR31062725.fa,B3.13,"MP:ea1, NA:ea1, NS:am1.1, PA:ea1, HA:ea1, NP:am8, PB1:am4, PB2:am2.2","ea1:22-003707-003:MP, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am8:23-032005-001:NP, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2","98.98%, 98.94%, 99.17%, 98.98%, 98.47%, 99.06%, 99.52%, 98.68%","10, 15, 7, 22, 26, 14, 11, 30",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-01
3039,SRR31062726,WGS,147.74,89933353,PRJNA1102327,SAMN44366285,Viral,32244054,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447015,USA,North America,USA,CATTLE,NextSeq 2000,24-029185-001,24-029185-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029185-001,SRP503016,H5N1,milk,SRS22963028,False,,USA,2025-05-09_10-49-22,SRR31062726.fa,B3.13,"NP:am8, MP:ea1, PB2:am2.2, PA:ea1, HA:ea1, PB1:am4, NA:ea1, NS:am1.1","am8:23-032005-001:NP, ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am1.1:22-010085-001:NS","99.06%, 98.98%, 98.64%, 99.12%, 98.59%, 99.52%, 98.79%, 99.17%","14, 10, 31, 19, 24, 11, 17, 7",Ran on FASTA - No Coverage Report,USA,USA,2024-10-01
3040,SRR31062726,WGS,147.74,89933353,PRJNA1102327,SAMN44366285,Viral,32244054,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447015,USA,North America,USA,CATTLE,NextSeq 2000,24-029185-001,24-029185-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029185-001,SRP503016,H5N1,milk,SRS22963028,False,,USA,2025-05-09_10-49-22,SRR31062726.fa,B3.13,"NP:am8, MP:ea1, PB2:am2.2, PA:ea1, HA:ea1, PB1:am4, NA:ea1, NS:am1.1","am8:23-032005-001:NP, ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am1.1:22-010085-001:NS","99.06%, 98.98%, 98.64%, 99.12%, 98.59%, 99.52%, 98.79%, 99.17%","14, 10, 31, 19, 24, 11, 17, 7",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-01
3041,SRR31062727,WGS,146.09,129936875,PRJNA1102327,SAMN44366284,Viral,46119129,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447014,USA,North America,USA,CATTLE,NextSeq 2000,24-029179-002,24-029179-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029179-002,SRP503016,H5N1,milk,SRS22963032,False,,USA,2025-05-09_10-49-22,SRR31062727.fa,B3.13,"NA:ea1, NP:am8, PB2:am2.2, HA:ea1, PB1:am4, NS:am1.1, MP:ea1, PA:ea1","ea1:22-003707-003:NA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, ea1:22-003707-003:PA","98.79%, 99.00%, 98.68%, 98.59%, 99.52%, 99.17%, 98.98%, 99.07%","17, 15, 30, 24, 11, 7, 10, 20",Ran on FASTA - No Coverage Report,USA,USA,2024-10-02
3042,SRR31062727,WGS,146.09,129936875,PRJNA1102327,SAMN44366284,Viral,46119129,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447014,USA,North America,USA,CATTLE,NextSeq 2000,24-029179-002,24-029179-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029179-002,SRP503016,H5N1,milk,SRS22963032,False,,USA,2025-05-09_10-49-22,SRR31062727.fa,B3.13,"NA:ea1, NP:am8, PB2:am2.2, HA:ea1, PB1:am4, NS:am1.1, MP:ea1, PA:ea1","ea1:22-003707-003:NA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, ea1:22-003707-003:PA","98.79%, 99.00%, 98.68%, 98.59%, 99.52%, 99.17%, 98.98%, 99.07%","17, 15, 30, 24, 11, 7, 10, 20",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-02
3043,SRR31062728,WGS,146.24,195402172,PRJNA1102327,SAMN44366283,Viral,70112800,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447013,USA,North America,USA,CATTLE,NextSeq 2000,24-029174-001,24-029174-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029174-001,SRP503016,H5N1,milk,SRS22963027,False,,USA,2025-05-09_10-46-40,SRR31062728.fa,B3.13,"PA:ea1, HA:ea1, PB1:am4, NS:am1.1, MP:ea1, NA:ea1, NP:am8, PB2:am2.2","ea1:22-003707-003:PA, ea1:22-003707-003:HA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, ea1:22-003707-003:NA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2","99.07%, 98.47%, 98.28%, 99.17%, 98.98%, 98.86%, 99.06%, 98.64%","20, 26, 39, 7, 10, 16, 14, 31",Ran on FASTA - No Coverage Report,USA,USA,2024-10-02
3044,SRR31062728,WGS,146.24,195402172,PRJNA1102327,SAMN44366283,Viral,70112800,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447013,USA,North America,USA,CATTLE,NextSeq 2000,24-029174-001,24-029174-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029174-001,SRP503016,H5N1,milk,SRS22963027,False,,USA,2025-05-09_10-46-40,SRR31062728.fa,B3.13,"PA:ea1, HA:ea1, PB1:am4, NS:am1.1, MP:ea1, NA:ea1, NP:am8, PB2:am2.2","ea1:22-003707-003:PA, ea1:22-003707-003:HA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, ea1:22-003707-003:NA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2","99.07%, 98.47%, 98.28%, 99.17%, 98.98%, 98.86%, 99.06%, 98.64%","20, 26, 39, 7, 10, 16, 14, 31",Ran on FASTA - No Coverage Report,CA,USA-CA,2024-10-02
3045,SRR31062729,WGS,144.7,134581251,PRJNA1102327,SAMN44366282,Viral,48163005,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447012,USA,North America,USA,CATTLE,NextSeq 2000,24-029172-001,24-029172-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029172-001,SRP503016,H5N1,milk,SRS22963026,False,,USA,2025-05-09_10-49-22,SRR31062729.fa,B3.13,"NP:am8, PB1:am4, HA:ea1, MP:ea1, PB2:am2.2, NS:am1.1, NA:ea1, PA:ea1","am8:23-032005-001:NP, am4:23-001855-001:PB1, ea1:22-003707-003:HA, ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, ea1:22-003707-003:NA, ea1:22-003707-003:PA","99.00%, 99.50%, 98.47%, 98.98%, 98.68%, 99.05%, 98.94%, 99.02%","15, 7, 26, 10, 30, 8, 15, 21",Ran on FASTA - No Coverage Report,USA,USA,2024
3046,SRR31062730,WGS,147.74,60459615,PRJNA1102327,SAMN44366308,Viral,18941028,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447011,USA,North America,USA,CHICKEN,Illumina iSeq 100,24-030010-002,24-030010-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-030010-002,SRP503016,H5N1,OROPHAYNGEAL SWAB,SRS22963025,False,,USA,2025-05-09_10-49-22,SRR31062730.fa,B3.13,"PA:ea1, MP:ea1, NA:ea1, HA:ea1, NS:am1.1, PB1:am4, PB2:am2.2, NP:am8","ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, am8:23-032005-001:NP","99.12%, 98.88%, 98.79%, 98.71%, 99.17%, 99.38%, 98.73%, 99.00%","19, 11, 17, 22, 7, 14, 29, 15",Ran on FASTA - No Coverage Report,USA,USA,2024-10-11
3047,SRR31062730,WGS,147.74,60459615,PRJNA1102327,SAMN44366308,Viral,18941028,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447011,USA,North America,USA,CHICKEN,Illumina iSeq 100,24-030010-002,24-030010-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-030010-002,SRP503016,H5N1,OROPHAYNGEAL SWAB,SRS22963025,False,,USA,2025-05-09_10-49-22,SRR31062730.fa,B3.13,"PA:ea1, MP:ea1, NA:ea1, HA:ea1, NS:am1.1, PB1:am4, PB2:am2.2, NP:am8","ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, am8:23-032005-001:NP","99.12%, 98.88%, 98.79%, 98.71%, 99.17%, 99.38%, 98.73%, 99.00%","19, 11, 17, 22, 7, 14, 29, 15",Ran on FASTA - No Coverage Report,UT,USA-UT,2024-10-11
3048,SRR31062731,WGS,147.44,120960373,PRJNA1102327,SAMN44366281,Viral,43294404,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447010,USA,North America,USA,CATTLE,NextSeq 2000,24-029169-001,24-029169-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-029169-001,SRP503016,H5N1,milk,SRS22963023,False,,USA,2025-05-09_10-49-22,SRR31062731.fa,B3.13,"PB1:am4, NP:am8, NA:ea1, MP:ea1, NS:am1.1, PB2:am2.2, PA:ea1, HA:ea1","am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:NA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, ea1:22-003707-003:HA","99.47%, 99.00%, 98.94%, 98.88%, 99.05%, 98.60%, 98.98%, 98.53%","12, 15, 15, 11, 8, 32, 22, 25",Ran on FASTA - No Coverage Report,USA,USA,2024
3049,SRR31062732,WGS,148.05,53613732,PRJNA1102327,SAMN44366307,Viral,16861680,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX26447009,USA,North America,USA,CHICKEN,Illumina iSeq 100,24-030010-001,24-030010-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-10-25,2024-04-20T18:12:00Z,1,24-030010-001,SRP503016,H5N1,OROPHAYNGEAL SWAB,SRS22963022,False,,USA,2025-05-09_10-46-47,SRR31062732.fa,B3.13,"MP:ea1, PA:ea1, PB2:am2.2, PB1:am4, HA:ea1, NP:am8, NA:ea1, NS:am1.1","ea1:22-003707-003:MP, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:HA, am8:23-032005-001:NP, ea1:22-003707-003:NA, am1.1:22-010085-001:NS","98.88%, 99.12%, 98.73%, 99.38%, 98.77%, 99.00%, 98.72%, 99.17%","11, 19, 29, 14, 21, 15, 18, 7",Ran on FASTA - No Coverage Report,USA,USA,2024-10-11
